"Barahona_acteon" "Barahona_vertumno" "Bocangel_leandro" "Carrillo_acis" "Cetina_amorpsique" "Espinosa_genil" "Gongora_piramotisbe" "Gongora_polifemo" "Hurtadodemendoza_fabulaadonis" "Jauregui_orfeo" "Lope_andromeda" "Lope_circe" "Lope_filomenaprimera" "Lope_filomenasegunda" "Lope_rosa" "Montalban_orfeo" "Polo_fabapolodafne" "Polo_fabpansiringa" "Quevedo_apolo" "Soto_fragmentosadonis" "Soto_rayosfaeton" "Villamediana_apolodafne" "Villamediana_europa" "Villamediana_faeton" "Villamediana_fenix"
"engaños" 0 0.0361532899493854 0 0 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0382500597657184 0 0.0537562155624244 0.0545652964714442 0.0169033130493577 0 0 0 0 0.00803793907242183 0.0173822353554667 0 0.00899847026005579 0.033921302578019
"esplendor" 0 0 0.0184842883548983 0 0 0 0.0897263346792284 0.0308451573103023 0 0.0219587176108915 0 0 0 0 0 0 0 0 0 0 0.0321517562896873 0.0521467060664001 0.0496031746031746 0.0629892918203905 0.067842605156038
"europa" 0 0 0.0369685767097967 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0.0605449041372351 0.0095625149414296 0.0343997248022016 0 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0 0.223214285714286 0.00899847026005579 0
"ganado" 0.0212539851222104 0 0 0 0.0574382538770821 0.0650195058517555 0 0.0308451573103023 0 0 0 0.0573750896485776 0.0114665749340672 0.0134390538906061 0.0181884321571481 0.0169033130493577 0 0 0 0.0082767753683165 0 0 0.0496031746031746 0 0
"hijos" 0.0212539851222104 0 0 0 0 0 0.0448631673396142 0 0 0 0 0.0382500597657184 0 0 0.0363768643142961 0.00845165652467884 0 0 0 0.0248303261049495 0.00803793907242183 0.0173822353554667 0.0496031746031746 0.0269954107801674 0.033921302578019
"ingrato" 0 0 0.0184842883548983 0 0 0 0 0 0.0190005700171005 0 0.0201816347124117 0.047812574707148 0.0343997248022016 0.0134390538906061 0.0181884321571481 0.00845165652467884 0 0 0 0 0.0160758781448437 0.0173822353554667 0 0.0179969405201116 0
"lazo" 0 0 0 0 0 0 0 0 0 0.0329380764163373 0 0 0.0229331498681344 0 0.0363768643142961 0.00845165652467884 0 0 0 0.0413838768415825 0.0562655735069528 0.0347644707109334 0 0.0179969405201116 0
"leyes" 0 0 0 0 0 0.0650195058517555 0 0 0.0190005700171005 0.0109793588054458 0.0201816347124117 0.0095625149414296 0.0114665749340672 0.0403171616718183 0.0181884321571481 0.0422582826233942 0 0 0 0.0082767753683165 0.00803793907242183 0.0173822353554667 0.0992063492063492 0 0.033921302578019
"luces" 0 0 0 0 0 0.130039011703511 0 0.0308451573103023 0 0.0109793588054458 0.0605449041372351 0.0143437724121444 0 0 0 0.0169033130493577 0 0 0.192307692307692 0.0248303261049495 0.0562655735069528 0.0173822353554667 0 0 0
"nació" 0.0212539851222104 0.0361532899493854 0.0184842883548983 0 0.0574382538770821 0.0650195058517555 0.0448631673396142 0 0 0 0.0403632694248234 0.0095625149414296 0.0114665749340672 0 0.109130592942888 0.0253549695740365 0 0 0 0 0 0.0173822353554667 0.0248015873015873 0.0179969405201116 0
"niño" 0 0 0 0 0 0 0.0897263346792284 0.0616903146206046 0.0950028500855026 0 0.0403632694248234 0 0.057332874670336 0 0.0363768643142961 0.0253549695740365 0 0 0 0.0248303261049495 0 0 0 0 0
"ocasión" 0 0.0361532899493854 0 0 0.0574382538770821 0 0 0 0.0190005700171005 0 0.0605449041372351 0.023906287353574 0.0687994496044032 0 0.0181884321571481 0.00845165652467884 0.0316656111462951 0 0 0.0082767753683165 0 0.0347644707109334 0 0.00899847026005579 0
"oficio" 0 0.0361532899493854 0.055452865064695 0 0 0 0 0.0308451573103023 0.0190005700171005 0.0109793588054458 0 0.0191250298828592 0 0.0134390538906061 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0.0173822353554667 0.0496031746031746 0.0539908215603347 0.033921302578019
"pasión" 0.0212539851222104 0.0361532899493854 0.0369685767097967 0 0.0574382538770821 0 0 0 0.0190005700171005 0.0109793588054458 0 0.0191250298828592 0.0458662997362688 0 0 0 0 0 0 0.0248303261049495 0 0.0347644707109334 0 0.0359938810402232 0
"piel" 0.0212539851222104 0 0 0 0 0 0.0448631673396142 0.0308451573103023 0 0 0.0201816347124117 0.0286875448242888 0.0114665749340672 0.0134390538906061 0 0 0.0316656111462951 0 0 0 0.048227634434531 0.0173822353554667 0.0744047619047619 0.00899847026005579 0
"playa" 0.0212539851222104 0 0.0184842883548983 0 0 0 0 0.123380629241209 0 0 0.0403632694248234 0.0286875448242888 0.0114665749340672 0.0134390538906061 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0 0.0992063492063492 0.00899847026005579 0.033921302578019
"previene" 0 0 0.0184842883548983 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0.0201816347124117 0.023906287353574 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0.016553550736633 0.0321517562896873 0.0173822353554667 0.0744047619047619 0.0179969405201116 0.033921302578019
"punto" 0.0425079702444208 0.0361532899493854 0 0.0608642726719416 0 0 0.0448631673396142 0 0.0570017100513015 0 0.0201816347124117 0 0 0.0134390538906061 0 0.0169033130493577 0.0316656111462951 0 0 0.033107101473266 0.0321517562896873 0 0 0.0269954107801674 0
"reina" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0 0.023906287353574 0.0114665749340672 0.0268781077812122 0.0545652964714442 0.0338066260987153 0.0633312222925903 0 0 0.0082767753683165 0 0 0.0248015873015873 0.0179969405201116 0.033921302578019
"risa" 0.0425079702444208 0 0 0.0608642726719416 0 0 0 0 0.0190005700171005 0.0109793588054458 0 0.0334688022950036 0.0229331498681344 0.0268781077812122 0.0363768643142961 0.0253549695740365 0.0316656111462951 0 0 0 0.0160758781448437 0 0 0 0
"suspiros" 0 0 0.0184842883548983 0 0 0 0.0448631673396142 0 0 0.0219587176108915 0.0201816347124117 0 0.0229331498681344 0.0134390538906061 0.0545652964714442 0.0253549695740365 0 0.0591016548463357 0 0.033107101473266 0.00803793907242183 0.0173822353554667 0.0496031746031746 0.00899847026005579 0
"tener" 0.0425079702444208 0 0 0 0 0 0 0 0.0190005700171005 0.0109793588054458 0.0403632694248234 0.0143437724121444 0.0343997248022016 0.0134390538906061 0.0363768643142961 0.0169033130493577 0 0 0 0.016553550736633 0.0241138172172655 0 0.0248015873015873 0.00899847026005579 0
"vergüenza" 0.127523910733262 0 0 0 0 0.0650195058517555 0 0 0.0570017100513015 0 0.0201816347124117 0 0.0458662997362688 0.0268781077812122 0.0181884321571481 0.00845165652467884 0 0.0591016548463357 0 0.0248303261049495 0 0 0 0.00899847026005579 0
"versos" 0 0 0 0 0 0 0 0 0 0 0 0.0095625149414296 0.0229331498681344 0.120951485015455 0.0363768643142961 0.0422582826233942 0.126662444585181 0 0 0 0 0 0 0 0
"viste" 0.0637619553666312 0 0.055452865064695 0 0 0 0 0 0 0 0.0201816347124117 0.0191250298828592 0.0343997248022016 0 0 0 0 0 0 0 0 0.0695289414218669 0.0248015873015873 0.044992351300279 0
"agravio" 0 0 0.0184842883548983 0 0 0 0 0 0 0.043917435221783 0 0.0334688022950036 0 0.0403171616718183 0.0363768643142961 0.00845165652467884 0 0 0 0 0.00803793907242183 0.0173822353554667 0 0.0269954107801674 0
"aljaba" 0 0 0.0184842883548983 0 0 0 0 0.0616903146206046 0 0.0109793588054458 0 0.0095625149414296 0 0 0.0181884321571481 0 0 0 0 0.0248303261049495 0.048227634434531 0.0869111767773336 0 0.0179969405201116 0
"baña" 0 0 0.0369685767097967 0 0.0574382538770821 0.0650195058517555 0 0 0.0190005700171005 0 0.0201816347124117 0.0143437724121444 0.0229331498681344 0.0403171616718183 0.0181884321571481 0.0169033130493577 0 0 0 0.0082767753683165 0 0 0 0.0269954107801674 0.067842605156038
"casa" 0 0 0 0 0.114876507754164 0.0650195058517555 0 0 0 0 0 0.0286875448242888 0.0229331498681344 0.0268781077812122 0.0363768643142961 0.00845165652467884 0 0.118203309692671 0 0.0082767753683165 0.0160758781448437 0 0.0248015873015873 0.00899847026005579 0
"céfiro" 0 0 0.0184842883548983 0 0 0 0 0.0308451573103023 0 0.0329380764163373 0.0403632694248234 0.023906287353574 0.0114665749340672 0.0403171616718183 0.0181884321571481 0 0 0 0 0 0.0241138172172655 0 0.0496031746031746 0.00899847026005579 0
"ciudad" 0 0 0 0 0.0574382538770821 0 0.0897263346792284 0 0 0 0 0.0382500597657184 0.0802660245384704 0.0268781077812122 0 0.0169033130493577 0 0 0 0 0 0 0 0 0.033921302578019
"doncella" 0 0.0361532899493854 0.0184842883548983 0 0.0574382538770821 0 0.0448631673396142 0 0.114003420102603 0 0.0201816347124117 0 0 0.0268781077812122 0.0181884321571481 0 0.0633312222925903 0 0.192307692307692 0.0248303261049495 0 0 0.0496031746031746 0.00899847026005579 0
"efecto" 0 0 0.0184842883548983 0 0 0 0.0448631673396142 0 0 0.0219587176108915 0 0 0 0 0 0 0 0 0 0.0082767753683165 0.00803793907242183 0.121675647488267 0.0248015873015873 0.0809862323405021 0
"esconde" 0 0 0.0924214417744917 0 0 0 0 0.0616903146206046 0 0.0219587176108915 0 0.0143437724121444 0 0 0 0 0 0 0 0.0248303261049495 0 0.0173822353554667 0.0744047619047619 0.0179969405201116 0.067842605156038
"escucha" 0 0 0.11090573012939 0 0 0 0 0.0925354719309068 0 0 0 0.0143437724121444 0.0114665749340672 0.0537562155624244 0 0.0169033130493577 0 0 0 0.016553550736633 0.0160758781448437 0 0 0 0
"flora" 0 0 0 0.0608642726719416 0 0 0 0 0 0 0 0 0.0229331498681344 0.0134390538906061 0.0181884321571481 0.00845165652467884 0 0 0 0.0082767753683165 0.0160758781448437 0.0869111767773336 0.124007936507937 0.0269954107801674 0.033921302578019
"griegos" 0 0 0 0 0 0 0 0 0 0 0 0.100406406885011 0 0.0268781077812122 0 0 0 0 0 0 0 0 0 0 0
"halló" 0.0212539851222104 0 0.0184842883548983 0 0 0.0650195058517555 0.0448631673396142 0.0616903146206046 0 0.0329380764163373 0.0403632694248234 0.0143437724121444 0.0229331498681344 0.0403171616718183 0 0.0169033130493577 0 0 0 0 0.00803793907242183 0 0 0.00899847026005579 0
"incendio" 0 0 0.0739371534195934 0 0 0 0 0 0 0.0329380764163373 0 0.0143437724121444 0 0.0134390538906061 0 0.0253549695740365 0 0 0 0.016553550736633 0.0321517562896873 0.0173822353554667 0.0248015873015873 0.00899847026005579 0
"larga" 0.0425079702444208 0.0361532899493854 0 0.182592818015825 0 0 0 0 0.0190005700171005 0 0 0.0382500597657184 0.0229331498681344 0 0.0181884321571481 0 0 0.118203309692671 0 0.016553550736633 0 0 0 0 0.033921302578019
"mayores" 0.0212539851222104 0 0 0 0.0574382538770821 0.0650195058517555 0 0.0308451573103023 0 0 0.0403632694248234 0.0095625149414296 0.0229331498681344 0.0806343233436366 0 0.0169033130493577 0 0 0 0.033107101473266 0.00803793907242183 0 0 0 0
"miraba" 0 0 0 0 0.0574382538770821 0 0 0 0 0 0.100908173562059 0.023906287353574 0.0458662997362688 0.0134390538906061 0.0181884321571481 0.0253549695740365 0 0 0 0.016553550736633 0.00803793907242183 0 0 0 0
"nube" 0.0212539851222104 0 0 0 0 0 0 0.0308451573103023 0.038001140034201 0 0.0403632694248234 0.0191250298828592 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0.016553550736633 0.0401896953621092 0 0 0.00899847026005579 0.101763907734057
"oriente" 0.0425079702444208 0 0.0369685767097967 0.0608642726719416 0 0 0 0 0.0190005700171005 0 0 0.0143437724121444 0.0229331498681344 0 0 0.0169033130493577 0 0 0 0.049660652209899 0.0160758781448437 0.0173822353554667 0 0.00899847026005579 0
"palas" 0 0 0 0 0 0 0.0897263346792284 0 0 0 0.0403632694248234 0.0191250298828592 0 0.0134390538906061 0.163695889414332 0 0 0 0 0 0 0.0521467060664001 0 0.0179969405201116 0
"pasa" 0 0.0723065798987708 0 0 0.172314761631246 0 0 0 0.0950028500855026 0.0109793588054458 0 0.0286875448242888 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0.0082767753683165 0.0241138172172655 0 0 0 0
"poca" 0.0425079702444208 0 0.0369685767097967 0 0 0 0 0.0616903146206046 0.0190005700171005 0 0.0201816347124117 0.0143437724121444 0.0229331498681344 0 0.0363768643142961 0.0169033130493577 0.0633312222925903 0 0 0.0082767753683165 0 0.0173822353554667 0 0.00899847026005579 0.033921302578019
"presto" 0 0 0 0 0.114876507754164 0 0 0.0308451573103023 0.0190005700171005 0 0.0201816347124117 0.023906287353574 0.0343997248022016 0.0403171616718183 0.0363768643142961 0.0169033130493577 0 0 0 0 0.0241138172172655 0 0 0 0
"principio" 0.0212539851222104 0 0.0184842883548983 0 0 0.0650195058517555 0 0 0.038001140034201 0 0 0.023906287353574 0.0343997248022016 0.0268781077812122 0.0181884321571481 0.00845165652467884 0 0 0.192307692307692 0.0082767753683165 0.0160758781448437 0 0 0.0179969405201116 0
"resistencia" 0 0 0 0 0 0 0 0 0.0190005700171005 0.0109793588054458 0.0201816347124117 0.0573750896485776 0.0114665749340672 0.0134390538906061 0.0181884321571481 0.0253549695740365 0 0 0 0 0.0160758781448437 0 0 0 0
"salió" 0.0425079702444208 0 0 0 0 0 0.0448631673396142 0 0.0190005700171005 0 0.0403632694248234 0.023906287353574 0.0343997248022016 0.0134390538906061 0.0363768643142961 0 0 0.0591016548463357 0 0.016553550736633 0.0160758781448437 0 0.0248015873015873 0 0
"sombras" 0.0212539851222104 0 0 0.0608642726719416 0 0 0 0.0616903146206046 0 0.0329380764163373 0 0.0191250298828592 0.0229331498681344 0 0 0.0169033130493577 0 0 0 0 0.0321517562896873 0 0 0.0179969405201116 0.067842605156038
"tálamo" 0 0.0361532899493854 0.0184842883548983 0 0 0 0.0448631673396142 0.0308451573103023 0.0570017100513015 0.0109793588054458 0.0201816347124117 0.0047812574707148 0 0 0.0363768643142961 0.0169033130493577 0 0 0 0.0413838768415825 0 0.0173822353554667 0 0.0269954107801674 0
"tienen" 0.0637619553666312 0.0361532899493854 0 0 0 0 0 0 0.0190005700171005 0 0.0201816347124117 0.0334688022950036 0.0229331498681344 0.0134390538906061 0.0181884321571481 0.0253549695740365 0.0316656111462951 0 0 0 0.00803793907242183 0.0173822353554667 0 0 0
"trofeo" 0 0 0.0184842883548983 0 0 0.0650195058517555 0 0.0616903146206046 0 0.043917435221783 0 0.0047812574707148 0.0114665749340672 0.0134390538906061 0 0.0253549695740365 0 0 0 0.0082767753683165 0.0241138172172655 0.0173822353554667 0 0.0359938810402232 0
"ventura" 0.0212539851222104 0.144613159797542 0.0184842883548983 0 0.0574382538770821 0 0 0 0.038001140034201 0 0 0.0334688022950036 0.0114665749340672 0 0.0181884321571481 0.00845165652467884 0 0 0 0.0082767753683165 0 0 0 0.0179969405201116 0.033921302578019
"yace" 0 0 0.0739371534195934 0 0 0 0 0.0616903146206046 0 0 0.0201816347124117 0.023906287353574 0.0114665749340672 0 0 0.0169033130493577 0 0 0 0.016553550736633 0.0160758781448437 0 0 0.0269954107801674 0.033921302578019
"abismo" 0.0212539851222104 0 0.0739371534195934 0 0 0 0 0 0 0.120772946859903 0 0.0047812574707148 0.0114665749340672 0 0 0.0253549695740365 0 0 0 0.0082767753683165 0 0 0 0 0
"círculos" 0 0 0 0 0 0 0 0 0 0.0109793588054458 0.0403632694248234 0.0191250298828592 0.0229331498681344 0.0268781077812122 0 0.0422582826233942 0 0 0 0.016553550736633 0.0160758781448437 0 0 0.0179969405201116 0
"contento" 0 0.216919739696312 0 0 0 0.0650195058517555 0 0 0.038001140034201 0 0.0201816347124117 0.0191250298828592 0.0343997248022016 0 0 0 0 0 0.192307692307692 0.016553550736633 0 0.0173822353554667 0 0.00899847026005579 0
"cuyas" 0 0 0.0184842883548983 0 0 0 0 0.0925354719309068 0 0.0329380764163373 0 0 0.0114665749340672 0 0.0181884321571481 0.0169033130493577 0 0 0 0.016553550736633 0 0.0347644707109334 0.0496031746031746 0.0269954107801674 0.067842605156038
"dejando" 0 0 0.0184842883548983 0.0608642726719416 0 0 0.0448631673396142 0 0 0 0 0.0143437724121444 0 0.0268781077812122 0.0181884321571481 0.0169033130493577 0 0 0 0.049660652209899 0.0160758781448437 0 0.0248015873015873 0.00899847026005579 0.033921302578019
"dicen" 0.0212539851222104 0.0361532899493854 0.0184842883548983 0 0 0 0.0448631673396142 0 0.0190005700171005 0 0.0201816347124117 0.0382500597657184 0.0114665749340672 0 0.0545652964714442 0.00845165652467884 0.0316656111462951 0.0591016548463357 0 0.0082767753683165 0 0 0 0 0
"dónde" 0.0212539851222104 0 0.0369685767097967 0 0 0 0 0 0 0 0 0.0095625149414296 0.0229331498681344 0.0134390538906061 0.0181884321571481 0 0 0 0 0.0579374275782155 0.048227634434531 0 0 0 0
"dorada" 0 0 0.0369685767097967 0 0 0 0 0.0308451573103023 0.038001140034201 0.0109793588054458 0.0201816347124117 0.0047812574707148 0.0114665749340672 0.0268781077812122 0.0363768643142961 0.0253549695740365 0 0 0 0.0082767753683165 0.0401896953621092 0 0 0 0
"fácil" 0 0 0 0 0 0.0650195058517555 0 0 0 0.0109793588054458 0 0.0669376045900072 0 0.0403171616718183 0 0.0169033130493577 0.0316656111462951 0 0 0 0 0 0 0 0
"favor" 0.0212539851222104 0 0 0 0.0574382538770821 0 0 0 0.0760022800684021 0 0 0.023906287353574 0 0.0134390538906061 0.0545652964714442 0.00845165652467884 0.0316656111462951 0.0591016548463357 0 0 0 0.0173822353554667 0 0.0269954107801674 0
"fugitivo" 0.0212539851222104 0.0361532899493854 0 0 0 0 0 0.0308451573103023 0 0.0219587176108915 0.0403632694248234 0.0143437724121444 0 0.0134390538906061 0 0.00845165652467884 0 0 0 0.0082767753683165 0.0160758781448437 0.0347644707109334 0.0496031746031746 0.0269954107801674 0
"furia" 0 0 0.0369685767097967 0.0608642726719416 0.0574382538770821 0 0 0 0.0760022800684021 0.0329380764163373 0 0.0095625149414296 0.0114665749340672 0.0268781077812122 0.0363768643142961 0 0 0 0 0 0 0 0 0.0359938810402232 0
"gracia" 0 0.0723065798987708 0 0 0 0.0650195058517555 0 0.0308451573103023 0.038001140034201 0.0109793588054458 0 0.0095625149414296 0.0229331498681344 0.0268781077812122 0.0363768643142961 0.0338066260987153 0 0.0591016548463357 0 0 0 0.0173822353554667 0 0.00899847026005579 0
"hado" 0.0212539851222104 0 0.0184842883548983 0 0 0 0.0448631673396142 0 0.0570017100513015 0.043917435221783 0 0.0047812574707148 0.0114665749340672 0 0 0.00845165652467884 0 0 0 0 0.00803793907242183 0.0173822353554667 0 0.044992351300279 0.067842605156038
"intenta" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0109793588054458 0.0201816347124117 0.0047812574707148 0.0458662997362688 0 0.0363768643142961 0.00845165652467884 0.0316656111462951 0 0 0.033107101473266 0.0401896953621092 0 0 0.00899847026005579 0
"manso" 0 0 0 0.121728545343883 0 0 0 0 0.0190005700171005 0.0109793588054458 0.0201816347124117 0.0095625149414296 0.0114665749340672 0.0268781077812122 0.0363768643142961 0 0 0 0 0.033107101473266 0.0401896953621092 0 0 0 0.033921302578019
"miró" 0.0425079702444208 0.0361532899493854 0 0 0 0 0 0 0 0 0.0605449041372351 0.0143437724121444 0.0343997248022016 0 0.0181884321571481 0.0253549695740365 0 0.0591016548463357 0.192307692307692 0 0.0241138172172655 0.0173822353554667 0 0 0
"movimiento" 0 0 0.0184842883548983 0 0 0.0650195058517555 0 0 0 0.0109793588054458 0 0.0095625149414296 0.0114665749340672 0.0403171616718183 0.0181884321571481 0.0253549695740365 0 0 0.192307692307692 0.0082767753683165 0.00803793907242183 0.0521467060664001 0 0.0269954107801674 0
"musas" 0 0 0 0 0 0 0 0.0308451573103023 0 0.0219587176108915 0.0201816347124117 0.0095625149414296 0.0114665749340672 0.0403171616718183 0.0181884321571481 0.0338066260987153 0 0 0 0 0.0241138172172655 0.0521467060664001 0.0248015873015873 0 0
"nuevas" 0 0 0 0 0 0 0 0 0.038001140034201 0.0109793588054458 0 0.0286875448242888 0 0.0403171616718183 0.0181884321571481 0.00845165652467884 0 0 0 0.0082767753683165 0.0160758781448437 0.0347644707109334 0.0248015873015873 0.00899847026005579 0.033921302578019
"pide" 0 0 0.0184842883548983 0 0.0574382538770821 0 0 0 0.0190005700171005 0 0.0403632694248234 0.0047812574707148 0.0343997248022016 0 0 0.0169033130493577 0.0316656111462951 0 0 0.016553550736633 0.0321517562896873 0.0173822353554667 0 0.0179969405201116 0.033921302578019
"presunción" 0 0 0 0.0608642726719416 0 0 0 0 0 0.0109793588054458 0.0201816347124117 0.0095625149414296 0.0114665749340672 0.0268781077812122 0.0181884321571481 0.0422582826233942 0 0 0 0.0082767753683165 0.0321517562896873 0.0173822353554667 0 0.0179969405201116 0
"psique" 0 0 0 0 1.26364158529581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pueda" 0 0.0723065798987708 0 0 0 0 0 0 0.0190005700171005 0 0.0201816347124117 0.0191250298828592 0.0114665749340672 0.0403171616718183 0.0181884321571481 0.0169033130493577 0 0 0 0.016553550736633 0 0.0521467060664001 0.0248015873015873 0.00899847026005579 0
"rubio" 0 0 0 0.0608642726719416 0 0 0.0897263346792284 0.0616903146206046 0.0190005700171005 0 0 0.0047812574707148 0.0343997248022016 0 0 0 0 0 0 0.016553550736633 0.0241138172172655 0.0347644707109334 0.0248015873015873 0.0359938810402232 0
